,id,question_number,answer,correct,hint_asked,hint_imposed,hint_ans,hint_correct,answer_before_prompt,time_full,time_after_hint,question_id,game_id,hint_used,changed_answer,changed_to_hint,hint_trusted,correct_ans,wrong_hint_trusted,decepted,question_count
646,647,4,D,0,0,0,,,,13.584843741962686,,1892,73,0,,,,B,,,17
647,648,3,A,1,0,0,,,,10.132266090018675,,2130,73,0,,,,A,,,18
648,649,4,C,1,0,1,A,0.0,C,17.254870411008596,10.546019457047805,2201,73,1,0.0,0.0,0.0,C,0.0,0.0,19
649,650,5,C,1,0,1,B,0.0,C,8.689262090949342,3.307343397056684,2539,73,1,0.0,0.0,0.0,C,0.0,0.0,20
650,651,6,C,0,0,1,D,1.0,C,65.04155786894262,20.488651803927496,1538,73,1,0.0,0.0,0.0,D,0.0,0.0,21
651,652,3,D,0,1,0,D,0.0,,28.537599618081003,6.400231251027435,214,73,1,,,1.0,C,1.0,,22
652,653,8,A,1,0,1,C,0.0,A,20.042836715001613,2.2576075510587543,2297,77,1,0.0,0.0,0.0,A,0.0,0.0,59
653,654,9,B,0,0,0,,,,16.73877033405006,,2117,77,0,,,,C,,,60
654,655,8,A,0,0,0,,,,11.868949913885444,,855,77,0,,,,B,,,61
655,656,8,C,1,0,0,,,,6.358068254077807,,2371,77,0,,,,C,,,62
656,657,9,C,0,0,0,,,,11.162733076140285,,1094,77,0,,,,A,,,63
657,658,8,A,1,0,1,C,0.0,A,16.80362629517913,2.189686848083511,338,77,1,0.0,0.0,0.0,A,0.0,0.0,64
658,659,9,A,0,0,1,C,1.0,A,7.605453888885677,2.0165418689139187,2667,77,1,0.0,0.0,0.0,C,0.0,0.0,65
659,660,8,B,1,0,0,,,,16.54392845905386,,2477,77,0,,,,B,,,66
660,661,9,B,1,0,1,C,0.0,B,9.912467525107786,3.1806688271462917,1324,77,1,0.0,0.0,0.0,B,0.0,0.0,67
661,662,10,C,0,0,0,,,,12.422118519898504,,1471,77,0,,,,A,,,68
662,663,8,D,1,0,0,,,,14.89011142309755,,2714,77,0,,,,D,,,69
663,664,9,C,1,0,0,,,,12.464743664953858,,1425,77,0,,,,C,,,70
664,665,10,B,1,0,1,D,0.0,B,7.378863282036036,1.9817314890678972,1516,77,1,0.0,0.0,0.0,B,0.0,0.0,71
665,666,11,B,1,0,1,D,0.0,B,161.5259060189128,1.745830737054348,170,77,1,0.0,0.0,0.0,B,0.0,0.0,72
666,667,12,B,1,0,1,A,0.0,B,37.13447402091697,3.4385691159404814,547,77,1,0.0,0.0,0.0,B,0.0,0.0,73
667,668,1,B,1,0,0,,,,11.710118843941018,,2196,80,0,,,,B,,,0
668,669,2,B,1,0,0,,,,6.0849158288910985,,1412,80,0,,,,B,,,1
669,670,3,B,0,0,1,B,0.0,A,17.696441265987232,4.374004655051976,1023,80,1,1.0,1.0,1.0,C,1.0,0.0,2
670,671,3,C,1,1,0,C,1.0,,25.271302312146872,5.26053542480804,1360,80,1,,,1.0,C,0.0,,3
671,672,4,B,0,0,1,B,0.0,C,17.848044004058465,6.426151669118553,1492,80,1,1.0,1.0,1.0,D,1.0,0.0,4
672,673,3,A,0,0,0,,,,8.333861673017964,,2793,80,0,,,,D,,,5
673,674,3,B,1,0,0,,,,7.048067859141156,,1650,80,0,,,,B,,,6
674,675,4,C,0,0,0,,,,8.727878891862929,,2561,80,0,,,,D,,,7
675,676,3,A,1,0,0,,,,12.734951053047553,,2493,80,0,,,,A,,,8
676,677,4,A,1,1,0,A,1.0,,10.261019343975931,3.4848525791894644,129,80,1,,,1.0,A,0.0,,9
677,678,5,C,1,0,0,,,,7.669874283950776,,376,80,0,,,,C,,,10
678,679,6,C,1,0,1,C,1.0,D,17.43016239302233,7.941724698990583,882,80,1,1.0,1.0,1.0,C,0.0,0.0,11
679,680,7,C,1,1,0,C,1.0,,24.78030192409642,3.431683818111196,1247,80,1,,,1.0,C,0.0,,12
680,681,1,B,1,0,0,,,,7.96311980090104,,2352,81,0,,,,B,,,0
681,682,2,B,1,0,1,A,0.0,B,58.09665877907537,41.59787757694721,2627,81,1,0.0,0.0,0.0,B,0.0,0.0,1
682,683,3,A,1,0,1,B,0.0,A,54.75949059613049,17.444764690939337,2488,81,1,0.0,0.0,0.0,A,0.0,0.0,2
683,684,4,D,1,0,0,,,,23.00578323402442,,486,81,0,,,,D,,,3
684,685,5,A,0,0,0,,,,71.29885934991762,,532,81,0,,,,D,,,4
685,686,3,C,1,0,1,A,0.0,C,36.688793040113524,14.07492722896859,487,81,1,0.0,0.0,0.0,C,0.0,0.0,5
686,687,4,B,1,0,1,C,0.0,B,12.614645519061014,3.7567126790527254,1241,81,1,0.0,0.0,0.0,B,0.0,0.0,6
687,688,5,D,1,0,1,D,1.0,B,63.0560786020942,25.205565041862428,3026,81,1,1.0,1.0,1.0,D,0.0,0.0,7
688,689,6,A,1,0,0,,,,37.91503818286583,,555,81,0,,,,A,,,8
689,690,7,A,1,1,0,A,1.0,,67.09776019095443,17.385135819902644,1683,81,1,,,1.0,A,0.0,,9
690,691,8,D,0,0,0,,,,13.578197089023888,,1998,81,0,,,,B,,,10
691,692,8,D,1,0,0,,,,15.348428988130763,,1427,81,0,,,,D,,,11
692,693,9,B,0,0,1,B,0.0,A,35.31866361410357,13.688578645000234,1188,81,1,1.0,1.0,1.0,C,1.0,0.0,12
693,694,8,B,0,0,1,D,0.0,B,30.75021327403374,9.360994367860258,1345,81,1,0.0,0.0,0.0,C,0.0,0.0,13
694,695,8,C,0,1,0,D,0.0,,67.34573096991517,28.434913659933954,2272,81,1,,,0.0,B,0.0,,14
695,696,8,B,1,1,0,D,0.0,,28.232133293990046,12.107220644829795,1169,81,1,,,0.0,B,0.0,,15
696,697,9,B,1,1,0,B,1.0,,23.820052975788713,9.261495593003929,809,81,1,,,1.0,B,0.0,,16
697,698,10,B,0,1,0,B,0.0,,38.31653213687241,17.97837269003503,2456,81,1,,,1.0,D,1.0,,17
698,699,8,D,0,0,1,B,1.0,D,23.825233838986605,4.21113819302991,412,81,1,0.0,0.0,0.0,B,0.0,0.0,18
699,700,8,D,0,1,0,D,0.0,,28.027753948932514,11.069944708840922,942,81,1,,,1.0,A,1.0,,19
700,701,8,A,0,1,0,B,0.0,,34.15744055295363,19.403790385928005,2984,81,1,,,0.0,C,0.0,,20
701,702,8,D,1,0,0,,,,6.5300644799135625,,1476,81,0,,,,D,,,21
702,703,9,C,0,0,0,,,,16.245213998947293,,2140,81,0,,,,B,,,22
703,704,8,B,1,0,1,C,0.0,B,34.846264672931284,11.103672093013301,1035,81,1,0.0,0.0,0.0,B,0.0,0.0,23
704,705,9,C,0,0,1,B,1.0,C,65.71796267898753,22.687619691016153,2560,81,1,0.0,0.0,0.0,B,0.0,0.0,24
705,706,8,C,1,0,0,,,,18.74974953988567,,2063,81,0,,,,C,,,25
706,707,9,C,1,1,0,C,1.0,,21.215446518966928,9.042199939955026,457,81,1,,,1.0,C,0.0,,26
707,708,10,C,1,1,0,C,1.0,,42.48640372091904,26.526129537029192,1637,81,1,,,1.0,C,0.0,,27
708,709,11,C,0,1,0,C,0.0,,25.466512684943154,15.781744790030643,2921,81,1,,,1.0,A,1.0,,28
709,710,8,C,1,0,0,,,,23.438809043029323,,2824,81,0,,,,C,,,29
710,711,9,B,1,1,0,C,0.0,,27.48889728100039,10.302311968058348,595,81,1,,,0.0,B,0.0,,30
711,712,1,A,1,0,0,,,,41.96296627307311,,484,82,0,,,,A,,,0
712,713,10,C,1,1,0,B,0.0,,53.918069476028904,31.92320698313415,1247,81,1,,,0.0,C,0.0,,31
713,714,2,B,1,0,1,C,0.0,B,56.39836311293766,36.740548038855195,1463,82,1,0.0,0.0,0.0,B,0.0,0.0,1
714,715,3,C,1,0,1,B,0.0,C,46.19325543497689,15.231418313924223,2785,82,1,0.0,0.0,0.0,C,0.0,0.0,2
715,716,4,A,1,0,0,,,,33.58493526582606,,231,82,0,,,,A,,,3
716,717,11,C,1,1,0,A,0.0,,122.38515195809305,98.28421584912576,406,81,1,,,0.0,C,0.0,,32
717,718,5,C,1,0,0,,,,20.707618614193052,,2640,82,0,,,,C,,,4
718,719,12,D,1,1,0,C,0.0,,35.061283299932256,24.39682697504759,1543,81,1,,,0.0,D,0.0,,33
719,720,6,B,1,0,1,D,0.0,B,83.48738304316066,5.708772872108966,2186,82,1,0.0,0.0,0.0,B,0.0,0.0,5
720,721,7,B,1,0,0,,,,30.444735266035423,,1319,82,0,,,,B,,,6
721,722,1,D,0,0,1,B,1.0,D,10.25906949187629,2.216917143203318,2388,83,1,0.0,0.0,0.0,B,0.0,0.0,0
722,723,1,D,0,0,0,,,,10.80291693401523,,2012,83,0,,,,C,,,1
723,724,1,D,0,0,1,B,0.0,C,9.313686694018543,2.2051302620675415,1618,83,1,1.0,0.0,0.0,C,0.0,0.0,2
724,725,1,D,0,0,1,D,0.0,B,9.398105002008379,1.7226637981366366,274,83,1,1.0,1.0,1.0,B,1.0,1.0,3
725,726,1,B,1,0,1,D,0.0,B,5.452220105798915,1.7700057269539684,1422,83,1,0.0,0.0,0.0,B,0.0,0.0,4
726,727,2,C,1,0,1,D,0.0,C,10.26587226591073,1.9617227220442146,2377,83,1,0.0,0.0,0.0,C,0.0,0.0,5
727,728,3,D,1,0,1,D,1.0,C,18.23168901214376,2.72874659486115,1451,83,1,1.0,1.0,1.0,D,0.0,0.0,6
728,729,4,D,1,0,0,,,,10.849586378084496,,2512,83,0,,,,D,,,7
729,730,5,D,1,0,0,,,,36.60630673007108,,2849,83,0,,,,D,,,8
730,731,6,C,0,0,1,C,0.0,B,18.927406833972782,10.930533370003104,1312,83,1,1.0,1.0,1.0,A,1.0,0.0,9
731,732,3,B,0,0,0,,,,8.458178702974692,,845,83,0,,,,D,,,10
732,733,3,A,0,0,0,,,,7.139719191938639,,1592,83,0,,,,B,,,11
733,734,3,D,1,0,0,,,,7.6726036770269275,,2369,83,0,,,,D,,,12
734,735,4,A,0,0,1,D,0.0,A,17.02526425407268,1.7457302890252322,1522,83,1,0.0,0.0,0.0,B,0.0,0.0,13
735,736,3,D,1,0,1,D,1.0,C,8.89699806086719,3.4199733899440616,2934,83,1,1.0,1.0,1.0,D,0.0,0.0,14
736,737,4,D,1,0,1,A,0.0,D,7.08015094907023,2.0100095609668642,2549,83,1,0.0,0.0,0.0,D,0.0,0.0,15
737,738,5,C,1,0,0,,,,6.3096150970086455,,1868,83,0,,,,C,,,16
738,739,6,C,0,0,1,A,0.0,C,19.483275800012052,6.8694383159745485,1497,83,1,0.0,0.0,0.0,D,0.0,0.0,17
739,740,3,A,1,0,1,A,1.0,B,22.87552792392671,2.2716207618359476,1683,83,1,1.0,1.0,1.0,A,0.0,0.0,18
740,741,4,B,1,0,0,,,,7.031483874190599,,1971,83,0,,,,B,,,19
741,742,5,C,1,0,1,D,0.0,C,10.553601294988766,2.952741337940097,1177,83,1,0.0,0.0,0.0,C,0.0,0.0,20
742,743,6,D,0,0,0,,,,9.68338495818898,,1094,83,0,,,,A,,,21
743,744,3,D,1,0,1,B,0.0,D,10.943349502049387,1.8198277920018882,666,83,1,0.0,0.0,0.0,D,0.0,0.0,22
744,745,4,A,1,0,1,B,0.0,A,8.495889235986397,1.5927961629349738,495,83,1,0.0,0.0,0.0,A,0.0,0.0,23
745,746,5,D,1,0,0,,,,22.61225483403541,,1179,83,0,,,,D,,,24
746,747,6,C,0,0,1,C,0.0,A,20.637358694104478,3.641378837870434,1564,83,1,1.0,1.0,1.0,D,1.0,0.0,25
747,748,1,B,1,0,1,D,0.0,B,43.32186788506806,33.9298203161452,597,84,1,0.0,0.0,0.0,B,0.0,0.0,0
748,749,2,C,1,0,0,,,,5.393643032060936,,795,84,0,,,,C,,,1
749,750,3,D,0,1,0,D,0.0,,59.20149358198978,52.177147682989016,2052,84,1,,,1.0,B,1.0,,2
750,751,3,C,1,1,0,B,0.0,,103.46020759711973,95.67012821300887,162,84,1,,,0.0,C,0.0,,3
751,752,4,C,1,0,0,,,,6.549342117039487,,1056,84,0,,,,C,,,4
752,753,5,C,1,0,0,,,,6.703182486118749,,2442,84,0,,,,C,,,5
753,754,6,B,1,0,1,C,0.0,B,58.53540863003582,14.365593002876267,403,84,1,0.0,0.0,0.0,B,0.0,0.0,6
754,755,7,A,1,0,0,,,,35.19848663196899,,942,84,0,,,,A,,,7
755,756,8,C,1,0,0,,,,6.321121921064332,,2014,84,0,,,,C,,,8
756,757,9,D,1,0,0,,,,7.26137570803985,,1611,84,0,,,,D,,,9
757,758,10,B,1,0,0,,,,6.384690746897832,,1885,84,0,,,,B,,,10
758,759,11,C,0,0,0,,,,9.038125552004203,,1156,84,0,,,,B,,,11
759,760,8,B,1,0,1,D,0.0,B,33.69693975499831,5.89236765098758,1546,84,1,0.0,0.0,0.0,B,0.0,0.0,12
760,761,9,C,1,0,0,,,,7.929761882871389,,1282,84,0,,,,C,,,13
761,762,10,B,1,0,0,,,,4.280600066995248,,1184,84,0,,,,B,,,14
762,763,11,D,1,0,0,,,,4.774182931985706,,1804,84,0,,,,D,,,15
763,764,12,B,1,0,1,C,0.0,B,11.598783915862441,6.022067785030231,2289,84,1,0.0,0.0,0.0,B,0.0,0.0,16
764,765,1,B,0,1,0,C,0.0,,25.683716708095744,9.235444549005479,302,86,1,,,0.0,D,0.0,,0
765,766,1,D,1,0,0,,,,8.650919497013092,,2230,86,0,,,,D,,,1
766,767,2,B,1,0,0,,,,21.115522391861305,,287,86,0,,,,B,,,2
767,768,3,C,1,0,0,,,,11.664445473114029,,2822,86,0,,,,C,,,3
768,769,4,A,0,0,1,A,0.0,C,25.831868791021407,15.737445075064898,2745,86,1,1.0,1.0,1.0,C,1.0,1.0,4
769,770,3,C,0,0,1,C,0.0,D,22.532477502943948,11.7276841388084,2642,86,1,1.0,1.0,1.0,D,1.0,1.0,5
770,771,3,D,0,0,1,C,1.0,D,12.63349050283432,2.4222097429446876,2910,86,1,0.0,0.0,0.0,C,0.0,0.0,6
771,772,3,A,0,0,1,C,1.0,A,14.100884401006624,4.325244145002216,2861,86,1,0.0,0.0,0.0,C,0.0,0.0,7
772,773,3,D,0,0,1,C,0.0,D,10.841199249960482,2.98865064419806,1806,86,1,0.0,0.0,0.0,B,0.0,0.0,8
773,774,3,C,1,0,1,D,0.0,C,12.733221892034635,2.4907582039013505,136,86,1,0.0,0.0,0.0,C,0.0,0.0,9
774,775,4,A,1,1,0,A,1.0,,12.213102635927498,5.456025979015976,509,86,1,,,1.0,A,0.0,,10
775,776,5,C,1,1,0,C,1.0,,14.108539100037888,8.48019830393605,312,86,1,,,1.0,C,0.0,,11
776,777,6,A,1,1,0,A,1.0,,58.885110951028764,49.19217386515811,1696,86,1,,,1.0,A,0.0,,12
777,778,7,B,1,1,0,B,1.0,,21.950524522922933,14.286992135923356,1892,86,1,,,1.0,B,0.0,,13
778,779,8,D,1,0,0,,,,8.431980394991115,,891,86,0,,,,D,,,14
779,780,9,C,0,0,0,,,,16.644095942145213,,1577,86,0,,,,B,,,15
780,781,8,B,1,1,0,B,1.0,,14.96832277183421,2.4060931380372494,1657,86,1,,,1.0,B,0.0,,16
781,782,9,B,1,0,0,,,,5.683365571079776,,1349,86,0,,,,B,,,17
782,783,10,B,1,1,0,B,1.0,,8.39001873601228,3.859870824031532,860,86,1,,,1.0,B,0.0,,18
783,784,11,D,0,0,0,,,,7.88940623216331,,218,86,0,,,,A,,,19
784,785,8,D,0,0,1,D,0.0,C,8.748289281036705,3.527129851980135,2728,86,1,1.0,1.0,1.0,C,1.0,1.0,20
785,786,8,D,0,0,1,D,0.0,C,9.104219885077327,3.036618313053623,2603,86,1,1.0,1.0,1.0,C,1.0,1.0,21
786,787,8,C,1,0,1,B,0.0,C,5.697425816906616,1.7031130739487708,2431,86,1,0.0,0.0,0.0,C,0.0,0.0,22
787,788,9,A,0,1,0,C,1.0,,7.4329260238446295,2.5551300740335137,1435,86,1,,,0.0,C,0.0,,23
788,789,8,B,0,0,1,A,1.0,B,8.838513674912974,1.7215000400319695,1828,86,1,0.0,0.0,0.0,A,0.0,0.0,24
789,790,8,C,1,0,0,,,,5.672058827942237,,1644,86,0,,,,C,,,25
790,791,9,D,1,0,1,D,1.0,C,12.065134793054312,3.944022284122184,2418,86,1,1.0,1.0,1.0,D,0.0,0.0,26
791,792,10,C,1,0,1,B,0.0,C,6.645767654990777,1.4696715970057994,1883,86,1,0.0,0.0,0.0,C,0.0,0.0,27
792,793,11,C,1,0,0,,,,7.130712238838896,,1356,86,0,,,,C,,,28
793,794,12,C,1,0,1,B,0.0,C,19.04843642283231,8.077449616976082,550,86,1,0.0,0.0,0.0,C,0.0,0.0,29
794,795,1,A,0,0,0,,,,171735.60612572613,,1560,64,0,,,,D,,,1
795,796,1,B,1,0,1,C,0.0,B,19.891089576995,8.000610874965787,2454,64,1,0.0,0.0,0.0,B,0.0,0.0,2
796,797,2,A,1,0,1,D,0.0,A,34.36327678593807,23.58236744091846,981,64,1,0.0,0.0,0.0,A,0.0,0.0,3
797,798,3,B,1,0,1,C,0.0,B,25.277685581007972,11.95377832907252,1263,64,1,0.0,0.0,0.0,B,0.0,0.0,4
798,799,4,D,1,0,1,A,0.0,D,11.431665319018066,1.4484221818856895,119,64,1,0.0,0.0,0.0,D,0.0,0.0,5
799,800,5,D,0,0,1,B,0.0,D,10.973864170024171,1.8369596870616078,1202,64,1,0.0,0.0,0.0,C,0.0,0.0,6
800,801,3,C,0,0,0,,,,8.362314173020422,,469,64,0,,,,D,,,7
801,802,1,A,0,0,1,A,0.0,B,21.816040448844433,6.516055166022852,2360,87,1,1.0,1.0,1.0,B,1.0,1.0,0
802,803,1,B,0,1,0,B,0.0,,22.401530880015343,7.083616016199812,81,88,1,,,1.0,C,1.0,,0
803,804,1,A,0,1,0,B,0.0,,17.767333544790745,12.61007936601527,2730,88,1,,,0.0,C,0.0,,1
804,805,1,C,0,0,1,B,0.0,C,10.023691746173427,3.1158309208694845,1099,88,1,0.0,0.0,0.0,D,0.0,0.0,2
805,806,1,B,1,0,1,A,0.0,B,5.490129678975791,2.2377222599461675,1434,88,1,0.0,0.0,0.0,B,0.0,0.0,3
806,807,2,B,1,0,0,,,,3.088902110932395,,1422,88,0,,,,B,,,4
807,808,3,C,1,1,0,C,1.0,,19.84928965405561,8.85425535403192,773,88,1,,,1.0,C,0.0,,5
808,809,4,A,1,0,0,,,,8.79342567292042,,1623,88,0,,,,A,,,6
809,810,5,D,0,1,0,B,1.0,,32.75602725986391,25.916891782078892,900,88,1,,,0.0,B,0.0,,7
810,811,3,A,0,0,1,B,1.0,A,9.32629878888838,2.3048829780891538,1839,88,1,0.0,0.0,0.0,B,0.0,0.0,8
811,812,3,B,1,0,0,,,,8.532193746883422,,1314,88,0,,,,B,,,9
812,813,4,D,1,1,0,D,1.0,,21.642509896075353,9.937840363010764,1245,88,1,,,1.0,D,0.0,,10
813,814,5,A,1,0,0,,,,10.01760120689869,,2542,88,0,,,,A,,,11
814,815,6,D,1,0,0,,,,8.029914021957666,,374,88,0,,,,D,,,12
815,816,3,C,1,0,0,,,,9711.695524818962,,2844,83,0,,,,C,,,26
816,817,4,A,0,0,0,,,,14.850807548966259,,957,83,0,,,,B,,,27
817,818,7,D,1,1,0,D,1.0,,25.965736808022484,14.686699982965365,344,88,1,,,1.0,D,0.0,,13
818,819,3,C,1,0,0,,,,12.556880058022216,,150,83,0,,,,C,,,28
819,820,4,B,1,0,1,A,0.0,B,10.721242432948202,1.8549866150133312,1298,83,1,0.0,0.0,0.0,B,0.0,0.0,29
820,821,8,B,1,0,1,C,0.0,B,14.334007628029212,8.365878436015919,170,88,1,0.0,0.0,0.0,B,0.0,0.0,14
821,822,5,B,1,0,1,B,1.0,C,10.668682096991688,2.359181978041306,1758,83,1,1.0,1.0,1.0,B,0.0,0.0,30
822,823,6,C,0,0,1,B,1.0,C,10.389949114061892,1.3717245738953352,224,83,1,0.0,0.0,0.0,B,0.0,0.0,31
823,824,9,D,1,0,1,B,0.0,D,20.550677159102634,5.56216697092168,307,88,1,0.0,0.0,0.0,D,0.0,0.0,15
824,825,3,C,0,0,1,B,1.0,C,13.760849220911041,2.4118158309720457,2577,83,1,0.0,0.0,0.0,B,0.0,0.0,32
825,826,3,C,0,0,1,C,0.0,A,10.245405450928956,5.154588069068268,2338,83,1,1.0,1.0,1.0,D,1.0,0.0,33
826,827,10,D,1,1,0,D,1.0,,25.941334075992927,17.41772952210158,1960,88,1,,,1.0,D,0.0,,16
827,828,11,A,1,0,1,B,0.0,A,6.345860342029482,2.3138966830447316,369,88,1,0.0,0.0,0.0,A,0.0,0.0,17
828,829,3,B,1,0,0,,,,5.702527927001938,,624,83,0,,,,B,,,34
829,830,12,C,1,0,0,,,,5.362747297855094,,1359,88,0,,,,C,,,18
830,831,4,B,1,0,1,B,1.0,C,12.507454786915332,2.207068496849388,2776,83,1,1.0,1.0,1.0,B,0.0,0.0,35
831,832,5,C,1,0,0,,,,13.459842808078974,,2897,83,0,,,,C,,,36
832,833,6,D,0,0,0,,,,6.879171782173216,,2297,83,0,,,,A,,,37
833,834,3,D,1,0,0,,,,16.89189358893782,,1660,83,0,,,,D,,,38
834,835,4,D,1,0,0,,,,23.635723700048402,,755,83,0,,,,D,,,39
835,836,5,B,1,0,0,,,,6.9296877139713615,,1601,83,0,,,,B,,,40
836,837,6,A,0,0,1,A,0.0,B,13.312084952136502,3.26870178617537,403,83,1,1.0,1.0,1.0,B,1.0,1.0,41
837,838,3,D,0,0,1,A,0.0,D,13.173778750002384,2.4844458859879524,1666,83,1,0.0,0.0,0.0,C,0.0,0.0,42
838,839,3,C,1,0,1,D,0.0,C,13.443985386984423,3.002856927923858,483,83,1,0.0,0.0,0.0,C,0.0,0.0,43
839,840,4,A,0,0,1,B,1.0,A,14.606044642161578,3.5062980928923935,2773,83,1,0.0,0.0,0.0,B,0.0,0.0,44
840,841,3,D,1,0,1,B,0.0,D,3724.6934612030163,2.320164873963222,399,83,1,0.0,0.0,0.0,D,0.0,0.0,45
841,842,4,A,0,0,0,,,,6.733931994065642,,320,83,0,,,,C,,,46
842,843,3,A,1,0,1,B,0.0,A,13.271731802029535,1.8270981470122933,1180,83,1,0.0,0.0,0.0,A,0.0,0.0,47
843,844,4,B,0,0,0,,,,13.207876042928547,,1637,83,0,,,,C,,,48
844,845,3,A,1,0,1,B,0.0,A,6.3090758610051125,2.089694121852517,1887,83,1,0.0,0.0,0.0,A,0.0,0.0,49
845,846,4,C,1,0,0,,,,18.21473075589165,,2545,83,0,,,,C,,,50
846,847,5,B,1,0,1,B,1.0,D,22.885259524919093,2.281485572224483,64,83,1,1.0,1.0,1.0,B,0.0,0.0,51
847,848,6,C,1,0,1,B,0.0,C,14.723069275962189,3.6077921451069415,480,83,1,0.0,0.0,0.0,C,0.0,0.0,52
848,849,7,D,1,0,1,C,0.0,D,9.945420357165858,2.496151533909142,2639,83,1,0.0,0.0,0.0,D,0.0,0.0,53
849,850,8,A,0,0,0,,,,19.881665698019788,,1148,83,0,,,,C,,,54
850,851,8,A,1,0,0,,,,6.800633664010093,,67,83,0,,,,A,,,55
851,852,9,D,0,0,0,,,,21.84978431998752,,1985,83,0,,,,B,,,56
852,853,8,B,1,0,0,,,,9.32021384802647,,151,83,0,,,,B,,,57
853,854,9,A,0,0,1,A,0.0,D,8.975682656047866,2.6766280939336866,2445,83,1,1.0,1.0,1.0,D,1.0,1.0,58
854,855,8,B,1,0,0,,,,6.163605188950896,,1614,83,0,,,,B,,,59
855,856,9,D,1,0,0,,,,9.643193543888628,,439,83,0,,,,D,,,60
856,857,10,B,0,0,0,,,,8.582369031850249,,1100,83,0,,,,A,,,61
857,858,1,D,1,0,0,,,,9.90717117791064,,1611,89,0,,,,D,,,0
858,859,8,A,0,0,0,,,,7.017501701135188,,41,83,0,,,,B,,,62
859,860,8,A,0,0,1,D,1.0,A,10.111869137967005,2.2743244350422174,1366,83,1,0.0,0.0,0.0,D,0.0,0.0,63
860,861,2,A,1,0,1,C,0.0,A,37.673098425148055,28.06725363712758,2043,89,1,0.0,0.0,0.0,A,0.0,0.0,1
861,862,8,B,1,1,0,B,1.0,,26.093809715937823,4.410847296006978,956,83,1,,,1.0,B,0.0,,64
862,863,3,C,1,0,0,,,,6.150780773023143,,2943,89,0,,,,C,,,2
863,864,9,C,1,1,0,C,1.0,,14.548142988001928,6.456278237979859,421,83,1,,,1.0,C,0.0,,65
864,865,4,A,1,1,0,A,1.0,,27.77117945905775,11.767285635927692,71,89,1,,,1.0,A,0.0,,3
865,866,10,A,1,0,1,A,1.0,B,28.057115631876513,14.279482248006389,2559,83,1,1.0,1.0,1.0,A,0.0,0.0,66
866,867,5,C,1,1,0,A,0.0,,20.89283716888167,10.067187590990216,2386,89,1,,,0.0,C,0.0,,4
867,868,11,C,1,0,0,,,,38.75783150806092,,187,83,0,,,,C,,,67
868,869,6,A,1,1,0,A,1.0,,33.11411962704733,15.375330513110384,1706,89,1,,,1.0,A,0.0,,5
869,870,12,B,1,0,1,C,0.0,B,15.601727429777384,6.347198756877333,2099,83,1,0.0,0.0,0.0,B,0.0,0.0,68
870,871,7,B,1,1,0,C,0.0,,15.409786426927894,6.03078480088152,1411,89,1,,,0.0,B,0.0,,6
871,872,8,C,1,1,0,C,1.0,,11.987417864147574,5.951051644980907,567,89,1,,,1.0,C,0.0,,7
872,873,9,B,0,1,0,A,1.0,,28.808834582101554,20.472426096908748,2219,89,1,,,0.0,A,0.0,,8
873,874,8,C,0,1,0,D,1.0,,15.833568908972666,5.3773773540742695,2058,89,1,,,0.0,D,0.0,,9
874,875,8,B,1,0,1,C,0.0,B,17.985549228964373,2.8410822350997478,401,89,1,0.0,0.0,0.0,B,0.0,0.0,10
875,876,9,B,1,1,0,B,1.0,,14.475812977878377,2.331147343153134,2434,89,1,,,1.0,B,0.0,,11
876,877,10,B,1,1,0,B,1.0,,24.758938272949308,7.120328315068036,342,89,1,,,1.0,B,0.0,,12
877,878,11,A,0,1,0,C,1.0,,11.437089623883367,2.754205384058878,2026,89,1,,,0.0,C,0.0,,13
878,879,8,C,1,0,1,A,0.0,C,8.952908501029015,1.941192553145811,2288,89,1,0.0,0.0,0.0,C,0.0,0.0,14
879,880,9,C,1,1,0,C,1.0,,28.567443832056597,7.651276285061613,1208,89,1,,,1.0,C,0.0,,15
880,881,10,C,1,1,0,B,0.0,,23.11929721897468,12.352696521906182,1351,89,1,,,0.0,C,0.0,,16
881,882,11,B,1,1,0,B,1.0,,7.855510443914682,3.0377773349173367,1795,89,1,,,1.0,B,0.0,,17
882,883,12,A,1,1,0,D,0.0,,9.08025576802902,4.329307245090604,1194,89,1,,,0.0,A,0.0,,18
883,884,1,A,1,1,0,A,1.0,,46.224411219125614,26.631719623925164,751,90,1,,,1.0,A,0.0,,0
884,885,2,A,0,0,0,,,,25.964114105096087,,722,90,0,,,,B,,,1
885,886,1,D,0,1,0,D,0.0,,35.206036909949034,3.3496895818971097,1195,90,1,,,1.0,A,1.0,,2
886,887,1,B,0,0,1,A,1.0,B,15.905615312047303,3.722566432086751,2414,90,1,0.0,0.0,0.0,A,0.0,0.0,3
887,888,1,B,0,1,0,B,0.0,,14.240104140015319,4.237364741042256,1775,90,1,,,1.0,C,1.0,,4
888,889,1,A,0,1,0,A,0.0,,23.399215538986027,1.8507370338775218,1319,90,1,,,1.0,B,1.0,,5
889,890,1,D,1,0,1,C,0.0,D,19.04308303911239,6.862157667055726,1901,90,1,0.0,0.0,0.0,D,0.0,0.0,6
890,891,2,C,1,0,1,C,1.0,D,44.327334695961326,16.90961436694488,1249,90,1,1.0,1.0,1.0,C,0.0,0.0,7
891,892,3,B,1,0,0,,,,16.530831367941573,,2343,90,0,,,,B,,,8
